,DEPTH_MD,GROUP,FORMATION,CALI,RHOB,NPHI,DTC,BS,items
3103,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3104,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3105,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3106,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3107,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3108,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3109,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3110,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3111,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3112,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3113,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3114,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3115,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3116,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3117,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3118,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3119,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3120,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3121,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3122,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3123,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3124,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3125,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3126,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3127,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3128,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3129,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3130,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3131,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3132,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3133,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3134,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3135,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3136,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3137,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3138,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3139,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3140,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3141,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3142,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3143,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3144,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3145,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3146,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3147,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3148,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3149,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3150,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3151,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3152,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3153,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3154,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3155,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3156,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3157,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3158,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3159,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3160,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3161,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3162,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3163,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3164,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3165,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3166,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3167,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3168,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3169,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3170,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3171,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3172,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3173,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3174,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3175,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3176,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3177,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3178,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3179,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3180,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3181,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3182,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3183,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3184,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3185,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3186,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3187,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3188,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3189,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3190,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3191,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3192,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3193,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3194,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3195,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3196,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3197,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3198,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3199,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3200,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3201,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3202,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3203,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3204,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3205,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3206,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3207,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3208,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3209,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3210,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,LowVelocity,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , LowVelocity, LowPorosity"
3211,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,LowVelocity,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , LowVelocity, LowPorosity"
3212,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3213,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3214,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3215,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3216,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
3217,DeepDepth,HEGRE,SkagerrakFm,VNarrowCaliper,MidRHOB ,LowPorosity,MidVelocity ,BS85,"BS85, HEGRE, SkagerrakFm, DeepDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
