"SandstoneShale, BS175, HORDALAND, UtsiraFm, InterDepth, NormalCaliper, MidRHOB , MidVelocity , MidPorosity "
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"Sandstone, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
"SandstoneShale, BS85, HEGRE, SkagerrakFm, UltraDDepth, VNarrowCaliper, MidRHOB , MidVelocity , LowPorosity"
