WELL,CALI,RDEP,RMED,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC,SP,LITHO_CODE,LITHO_CONF
33_9-17,12.19235611,1.4400466681,1.2358580828,128.12065125,0.4175869823,24.88530159,69.015365601,2.15046525,-0.056000002,1099.5780029,438472.25,6814183.5,-1073.439331,29.409511566,65000.0,1.0
33_9-17,12.10499382,1.4442201853,1.1985062361,128.15116882,0.4426750839,24.017095566,72.992828369,2.1290168762,-0.057626665,1099.7299805,438472.25,6814183.5,-1073.591309,29.311040878,65000.0,1.0
33_9-17,12.08590126,1.4451919794,1.1961257458,130.76150513,0.4424661398,24.008945465,75.977638245,2.114790678,-0.062862568,1099.881958,438472.25,6814183.5,-1073.743286,28.684961319,65000.0,1.0
33_9-17,12.19735527,1.4391826391,1.2026532888,133.40126038,0.4399999976,26.134347916,76.906448364,2.1203305721,-0.06723208,1100.0339355,438472.25,6814183.5,-1073.895264,28.5,65000.0,1.0
33_9-17,12.246070862,1.422829628,1.2084640265,133.92518616,0.4025964737,27.700674057,75.363594055,2.1404299736,-0.056728356,1100.1860352,438472.25,6814183.5,-1074.047241,27.938947678,65000.0,1.0
33_9-17,12.302388191,1.4026567936,1.2094528675,133.97451782,0.3750956655,25.647649765,76.163208008,2.1483867168,-0.053197294,1100.3380127,438472.25,6814183.5,-1074.199219,28.402065277,65000.0,1.0
33_9-17,12.268084526,1.3937877417,1.2043235302,134.14854431,0.3848551214,23.776115417,74.953796387,2.1273372173,-0.054599617,1100.4899902,438472.25,6814183.5,-1074.351196,29.089221954,65000.0,1.0
33_9-17,12.250000954,1.4008671045,1.2023041248,134.71792603,0.4047981501,22.943662643,72.941429138,2.0828046799,-0.054202609,1100.6419678,438472.25,6814183.5,-1074.503174,29.157510757,65000.0,1.0
33_9-17,12.198158264,1.416605711,1.209574461,134.84468079,0.4321232736,23.691492081,71.331336975,2.0321903229,-0.050822008,1100.7939453,438472.25,6814183.5,-1074.655151,29.217180252,65000.0,1.0
33_9-17,12.110740662,1.4335590601,1.221757412,134.76986694,0.4326481521,22.580438614,68.410301208,2.0068900585,-0.059504922,1100.9460449,438472.25,6814183.5,-1074.807251,28.606712341,65000.0,1.0
33_9-17,12.08590126,1.4501322508,1.2314982414,135.07955933,0.4080297351,21.948131561,66.813430786,2.0140244961,-0.065945938,1101.0980225,438472.25,6814183.5,-1074.959229,28.466543198,65000.0,1.0
33_9-17,12.114438057,1.4664686918,1.240295887,135.49195862,0.4072987139,22.350822449,66.7449646,2.028856039,-0.069360286,1101.25,438472.21875,6814183.5,-1075.111084,28.043830872,65000.0,1.0
33_9-17,12.289744377,1.4822913408,1.2607303858,135.89080811,0.4390813112,25.559652328,69.175354004,2.0433421135,-0.071567751,1101.4019775,438472.21875,6814183.5,-1075.263062,27.78412056,65000.0,1.0
33_9-17,12.396883965,1.494001627,1.2922073603,135.71017456,0.4644911587,26.816310883,73.413581848,2.0557050705,-0.06887421,1101.5539551,438472.21875,6814183.5,-1075.415039,27.568861008,65000.0,1.0
33_9-17,12.368990898,1.500117898,1.3057137728,135.74435425,0.4699999988,23.961385727,73.559806824,2.0666224957,-0.058649693,1101.7059326,438472.21875,6814183.5,-1075.567017,27.770647049,65000.0,1.0
33_9-17,12.160497665,1.5016300678,1.2951447964,135.94384766,0.455615133,20.810142517,73.979103088,2.0591709614,-0.056000002,1101.8580322,438472.21875,6814183.5,-1075.719116,27.875,65000.0,1.0
33_9-17,12.153100967,1.4951226711,1.2787224054,135.24775696,0.4356717467,19.523048401,71.715499878,2.0543117523,-0.055226121,1102.0100098,438472.21875,6814183.5,-1075.871094,27.427242279,65000.0,1.0
33_9-17,12.174132347,1.4777085781,1.2655328512,134.20036316,0.4085821211,20.410028458,72.026115417,2.0384364128,-0.058084015,1102.1619873,438472.21875,6814183.5,-1076.023071,27.606964111,65000.0,1.0
33_9-17,12.121909142,1.4707924128,1.2556289434,134.00666809,0.3928889632,22.844020844,69.451423645,2.0416576862,-0.06053713,1102.3139648,438472.21875,6814183.5,-1076.174927,27.483335495,65000.0,1.0
33_9-17,12.256573677,1.4899814129,1.246409893,134.15629578,0.4183446169,24.564113617,64.422981262,2.0362169743,-0.061000001,1102.4659424,438472.21875,6814183.5,-1076.326904,27.463577271,65000.0,1.0
33_9-17,12.386502266,1.5109980106,1.2346658707,134.97637939,0.4370579422,26.283164978,61.198741913,2.0216720104,-0.05718375,1102.618042,438472.21875,6814183.5,-1076.479004,27.941120148,65000.0,1.0
33_9-17,12.41409874,1.5214178562,1.2260472775,136.42527771,0.4329669774,27.788816452,62.961555481,2.0100262165,-0.060562305,1102.7700195,438472.21875,6814183.5,-1076.630981,28.125,65000.0,1.0
33_9-17,12.397666931,1.5222415924,1.2353569269,136.97010803,0.4229895473,28.559707642,67.154701233,2.0132391453,-0.055936515,1102.9219971,438472.21875,6814183.5,-1076.782959,28.125,65000.0,1.0
33_9-17,12.374279976,1.5120170116,1.2813955545,136.33668518,0.4549114406,24.944812775,70.507408142,2.0307722092,-0.057020295,1103.0739746,438472.21875,6814183.5,-1076.934937,27.863164902,65000.0,1.0
33_9-17,12.225896835,1.4896479845,1.3115144968,135.38905334,0.4491280615,20.900220871,70.548820496,2.0477752686,-0.061763108,1103.2259521,438472.21875,6814183.5,-1077.086914,27.576066971,65000.0,1.0
33_9-17,12.223622322,1.4603093863,1.2752555609,134.61495972,0.4330708086,19.757198334,72.222946167,2.0548944473,-0.066748828,1103.3779297,438472.21875,6814183.5,-1077.23877,27.846460342,65000.0,1.0
33_9-17,12.169082642,1.4250397682,1.2061924934,133.91670227,0.4300000072,19.805072784,72.132522583,2.0448844433,-0.064263463,1103.5300293,438472.21875,6814183.5,-1077.390869,27.913698196,65000.0,1.0
33_9-17,12.100551605,1.3847661018,1.1523513794,137.48184204,0.4506282806,21.057769775,72.418083191,2.0189967155,-0.0615099,1103.6820068,438472.21875,6814183.5,-1077.542847,27.875,65000.0,1.0
33_9-17,12.139474869,1.3361983299,1.1176469326,141.59785461,0.4737020731,22.658185959,71.593887329,1.9646942616,-0.0565468,1103.8339844,438472.21875,6814183.5,-1077.694824,28.046276093,65000.0,1.0
33_9-17,12.30799675,1.2786736488,1.0966008902,145.56565857,0.4527080357,23.535049438,70.124336243,1.8848764896,-0.050561577,1103.9859619,438472.21875,6814183.0,-1077.846802,28.125,65000.0,1.0
33_9-17,12.353790283,1.2214785814,1.0850139856,148.73542786,0.4332021177,21.05307579,69.517555237,1.7994500399,-0.047526218,1104.1379395,438472.21875,6814183.0,-1077.998779,28.040025711,65000.0,1.0
33_9-17,12.190394402,1.174883604,1.0737053156,151.4278717,0.4503096938,16.787124634,68.887443542,1.7392306328,-0.049203269,1104.2900391,438472.21875,6814183.0,-1078.150757,28.169246674,65000.0,1.0
33_9-17,12.159355164,1.1392219067,1.0572222471,152.50234985,0.4802342355,14.35045433,68.034835815,1.7104827166,-0.053657901,1104.4420166,438472.21875,6814183.0,-1078.302734,28.334308624,65000.0,1.0
33_9-17,12.200657845,1.1158343554,1.0292360783,152.56642151,0.4765664041,13.043146133,66.574562073,1.6984907389,-0.063749306,1104.5939941,438472.21875,6814183.0,-1078.454712,27.955200195,65000.0,1.0
33_9-17,12.158638,1.1005151272,0.9988266826,152.51654053,0.4566167891,12.436696053,63.992519379,1.692889452,-0.072083898,1104.7459717,438472.21875,6814183.0,-1078.606689,27.164484024,30000.0,1.0
33_9-17,12.106744766,1.0865544081,0.9776384234,152.36672974,0.4699911177,12.398424149,61.084186554,1.6877017021,-0.073276207,1104.8979492,438472.21875,6814183.0,-1078.758667,26.875,30000.0,1.0
33_9-17,12.088522911,1.0757398605,0.9681824446,152.89746094,0.4800000191,13.980610847,56.598316193,1.6919736862,-0.067232311,1105.0499268,438472.21875,6814183.0,-1078.910645,27.289903641,30000.0,1.0
33_9-17,12.137636185,1.0736244917,0.9588240385,153.79544067,0.4800000191,17.824211121,53.137882233,1.6843822002,-0.061407596,1105.2020264,438472.21875,6814183.0,-1079.062622,28.161590576,30000.0,1.0
33_9-17,12.256728172,1.0759291649,0.9528918266,155.54937744,0.4470597506,22.087171555,53.619464874,1.6691497564,-0.057853047,1105.3540039,438472.21875,6814183.0,-1079.2146,28.088247299,30000.0,1.0
33_9-17,12.355955124,1.0795345306,0.9585596323,156.234375,0.4431255162,20.429533005,54.148429871,1.6497275829,-0.059139498,1105.5059814,438472.21875,6814183.0,-1079.366577,27.710931778,30000.0,1.0
33_9-17,12.209231377,1.0823911428,0.966217041,155.4811554,0.4761398137,16.081596375,54.675151825,1.6443564892,-0.060710341,1105.657959,438472.21875,6814183.0,-1079.518555,27.870059967,30000.0,1.0
33_9-17,12.071435928,1.0797935724,0.9684000015,154.31884766,0.5030192137,13.079296112,53.535335541,1.6616438627,-0.065954968,1105.8099365,438472.21875,6814183.0,-1079.670532,27.837259293,30000.0,1.0
33_9-17,12.178545952,1.0758035183,0.9684000015,152.7980957,0.5035181642,12.786772728,54.350242615,1.6948661804,-0.069411196,1105.9620361,438472.21875,6814183.0,-1079.822632,27.912046432,30000.0,1.0
33_9-17,12.194538116,1.0753703117,0.9645261168,151.10240173,0.4806305766,13.395851135,56.449531555,1.7311204672,-0.072108328,1106.1140137,438472.1875,6814183.0,-1079.974609,28.080705643,30000.0,1.0
33_9-17,12.113827705,1.0845255852,0.9569355249,150.43569946,0.4892862737,13.640638351,56.964279175,1.7415143251,-0.072999999,1106.2659912,438472.1875,6814183.0,-1080.126587,28.205360413,30000.0,1.0
33_9-17,12.105942726,1.0950368643,0.9508264065,150.27192688,0.4807899892,14.129911423,56.995063782,1.7280056477,-0.070210129,1106.4179688,438472.1875,6814183.0,-1080.278442,28.169958115,30000.0,1.0
33_9-17,12.216788292,1.1011549234,0.9495463371,151.66639709,0.4763756692,15.593471527,57.73991394,1.7098788023,-0.066220127,1106.5699463,438472.1875,6814183.0,-1080.43042,27.885911942,30000.0,1.0
33_9-17,12.337919235,1.1037137508,0.9558961987,154.5955658,0.4672996402,17.601047516,58.482196808,1.6974037886,-0.061539214,1106.7220459,438472.1875,6814183.0,-1080.58252,27.75,30000.0,1.0
33_9-17,12.330553055,1.1007328033,0.9650903344,155.92643738,0.5105805397,17.20321846,57.106861115,1.6909915209,-0.061379306,1106.8740234,438472.1875,6814183.0,-1080.734497,27.75,30000.0,1.0
33_9-17,12.216162682,1.0916289091,0.9733116627,155.55921936,0.5274059176,14.646737099,55.577503204,1.6860255003,-0.063373692,1107.026001,438472.1875,6814183.0,-1080.886475,27.671287537,30000.0,1.0
33_9-17,12.203313828,1.0824437141,0.9751333594,155.11177063,0.5199999809,12.029867172,53.532531738,1.6884293556,-0.064684339,1107.1779785,438472.1875,6814183.0,-1081.038452,27.546569824,30000.0,1.0
33_9-17,12.241217613,1.0829292536,0.9650671482,153.81309509,0.4950123429,10.99620533,54.639572144,1.6836286783,-0.064999998,1107.3299561,438472.1875,6814183.0,-1081.190308,27.5,30000.0,1.0
33_9-17,12.240296364,1.0899094343,0.9589645267,153.16221619,0.4862213731,11.239628792,55.167476654,1.6795732975,-0.067716099,1107.4819336,438472.1875,6814183.0,-1081.342285,27.5,30000.0,1.0
33_9-17,12.219845772,1.0963515043,0.9531875253,153.50968933,0.4900000095,11.814917564,56.112407684,1.6744734049,-0.068999998,1107.6340332,438472.1875,6814183.0,-1081.494385,27.345153809,30000.0,1.0
33_9-17,12.177160263,1.1005349159,0.9493682384,154.74858093,0.5085046291,13.622387886,56.988044739,1.6739757061,-0.068326287,1107.7860107,438472.1875,6814183.0,-1081.646362,27.404205322,30000.0,1.0
33_9-17,12.256968498,1.1022650003,0.9532756805,155.70703125,0.5384221673,15.407575607,56.462688446,1.6728138924,-0.070685819,1107.9379883,438472.1875,6814183.0,-1081.79834,27.5,30000.0,1.0
33_9-17,12.301197052,1.1016893387,0.9588352442,156.20574951,0.5561150908,16.530321121,54.84462738,1.6747913361,-0.073337324,1108.0899658,438472.1875,6814183.0,-1081.950317,27.576438904,30000.0,1.0
33_9-17,12.270030022,1.0954031944,0.9722664952,156.09561157,0.5600000024,15.31416893,51.025497437,1.6767129898,-0.077330709,1108.2419434,438472.1875,6814183.0,-1082.102295,27.929380417,30000.0,1.0
33_9-17,12.210456848,1.085431695,0.9771540165,155.11195374,0.541814208,13.518717766,48.67698288,1.6807039976,-0.078336649,1108.394043,438472.1875,6814183.0,-1082.254272,28.428096771,30000.0,1.0
33_9-17,12.222123146,1.0769816637,0.960896492,154.2379303,0.4877583385,12.797058105,47.8216362,1.6787930727,-0.079982482,1108.5460205,438472.1875,6814183.0,-1082.40625,28.323274612,30000.0,1.0
33_9-17,12.250000954,1.0750085115,0.9451710582,153.51930237,0.4479824305,12.634337425,48.676811218,1.6741976738,-0.081658043,1108.697998,438472.1875,6814183.0,-1082.558228,28.049890518,30000.0,1.0
33_9-17,12.226613998,1.0807418823,0.941518724,153.37942505,0.4399999976,13.022350311,49.219589233,1.6778056622,-0.080688976,1108.8499756,438472.1875,6814183.0,-1082.710205,27.551393509,30000.0,1.0
33_9-17,12.224897385,1.0919616222,0.9461476207,155.04846191,0.4816894829,14.559617996,49.403427124,1.6908459663,-0.074778132,1109.0019531,438472.1875,6814183.0,-1082.862183,27.175554276,30000.0,1.0
33_9-17,12.220458984,1.1041712761,0.9535498023,156.01104736,0.5040669441,17.247459412,49.878749847,1.7088727951,-0.070699602,1109.1539307,438472.1875,6814183.0,-1083.01416,27.421653748,30000.0,1.0
33_9-17,12.321634293,1.1149659157,0.9656358361,155.86143494,0.4881884456,19.920753479,49.846744537,1.7193757296,-0.069352575,1109.3060303,438472.1875,6814183.0,-1083.166138,27.625,30000.0,1.0
33_9-17,12.40763092,1.1170455217,0.9830130935,155.50601196,0.4564802647,18.610017776,50.343482971,1.7237695456,-0.066420458,1109.4580078,438472.1875,6814183.0,-1083.318115,27.55150032,30000.0,1.0
33_9-17,12.304361343,1.1132913828,1.0025639534,154.77326965,0.4282946289,15.578125954,49.64730072,1.7207592726,-0.064357884,1109.6099854,438472.1875,6814183.0,-1083.470093,27.280525208,30000.0,1.0
33_9-17,12.217452049,1.1107666492,1.016435504,154.51654053,0.4374803603,13.223081589,49.918087006,1.7178660631,-0.064639568,1109.7619629,438472.1875,6814183.0,-1083.62207,26.906496048,30000.0,1.0
33_9-17,12.233577728,1.1106926203,1.0117006302,154.25202942,0.4557995796,12.516055107,52.064899445,1.712864399,-0.065637313,1109.9139404,438472.1875,6814183.0,-1083.774048,26.532516479,30000.0,1.0
33_9-17,12.250000954,1.1136840582,0.9964507818,153.88452148,0.4773209691,12.554264069,53.405338287,1.7035727501,-0.066634551,1110.06604,438472.1875,6814183.0,-1083.926147,26.375,30000.0,1.0
33_9-17,12.187132835,1.1175789833,0.9811653495,153.68507385,0.4900000095,13.293911934,54.015453339,1.6969566345,-0.068264,1110.2180176,438472.1875,6814183.0,-1084.078125,26.590492249,30000.0,1.0
33_9-17,12.19425869,1.1243361235,0.9690939188,154.28646851,0.4842795134,15.235915184,53.190799713,1.6927690506,-0.068370759,1110.3699951,438472.1875,6814183.0,-1084.22998,26.8215065,30000.0,1.0
33_9-17,12.30112648,1.129440546,0.9734401107,155.82481384,0.4743066132,18.487689972,53.478092194,1.688993454,-0.068000004,1110.5219727,438472.1875,6814183.0,-1084.381958,26.803833008,30000.0,1.0
33_9-17,12.387020111,1.1305652857,0.9983756542,156.17512512,0.4529978931,21.478473663,54.755290985,1.6862097979,-0.069871791,1110.6739502,438472.1875,6814183.0,-1084.533936,26.608316422,30000.0,1.0
33_9-17,12.392046928,1.1281394958,1.0197196007,155.42710876,0.4399999976,19.667322159,54.494464874,1.6890790462,-0.071621373,1110.8259277,438472.1875,6814183.0,-1084.685913,25.865467072,30000.0,1.0
33_9-17,12.304822922,1.1258507967,1.0234472752,155.04385376,0.4287715256,15.558817863,53.610134125,1.6966598034,-0.072618619,1110.9780273,438472.15625,6814183.0,-1084.838013,25.725889206,30000.0,1.0
33_9-17,12.250000954,1.1315176487,1.0148483515,154.6647644,0.4311743677,12.782318115,53.83997345,1.7017526627,-0.075464234,1111.1300049,438472.15625,6814183.0,-1084.98999,26.0,30000.0,1.0
33_9-17,12.254337311,1.142244339,1.0091999769,154.01072693,0.4511221945,11.527411461,55.063301086,1.7085722685,-0.081293166,1111.2819824,438472.15625,6814183.0,-1085.141968,26.278055191,30000.0,1.0
33_9-17,12.205903053,1.1459774971,1.0091999769,153.86608887,0.4710770547,10.966431618,55.722114563,1.7178630829,-0.083999999,1111.43396,438472.15625,6814183.0,-1085.293823,26.569231033,30000.0,1.0
33_9-17,12.16409874,1.1397771835,1.0114597082,154.16529846,0.4689769149,11.031928062,54.802677155,1.7256132364,-0.082176,1111.5859375,438472.15625,6814183.0,-1085.445801,26.762788773,30000.0,1.0
33_9-17,12.22405529,1.1296057701,1.0191144943,154.46456909,0.4764561653,12.713651657,54.68264389,1.730006814,-0.079789147,1111.7380371,438472.15625,6814183.0,-1085.5979,26.669298172,30000.0,1.0
33_9-17,12.350200653,1.123016119,1.0162035227,155.47335815,0.4954584539,16.575037003,55.679328918,1.7355304956,-0.07417848,1111.8900146,438472.15625,6814183.0,-1085.749878,26.568229675,30000.0,1.0
33_9-17,12.41409874,1.1182245016,0.9942637682,156.36296082,0.5,20.347406387,55.434425354,1.7343566418,-0.06499885,1112.0419922,438472.15625,6814183.0,-1085.901855,26.489192963,30000.0,1.0
33_9-17,12.376099586,1.1140427589,0.9746595025,156.12162781,0.4837839603,19.369728088,53.825229645,1.7171730995,-0.058608565,1112.1939697,438472.15625,6814183.0,-1086.053833,26.307434082,30000.0,1.0
33_9-17,12.221909523,1.1090573072,0.9740487337,155.42346191,0.4592417777,15.742543221,54.099761963,1.6942121983,-0.057595126,1112.3459473,438472.15625,6814183.0,-1086.205688,26.384477615,30000.0,1.0
33_9-17,12.142301559,1.1035108566,0.9832776189,154.88592529,0.4446477294,13.50808239,56.212150574,1.6758110523,-0.057999998,1112.4979248,438472.15625,6814183.0,-1086.357666,27.035224915,30000.0,1.0
33_9-17,12.209850311,1.0986491442,0.9880260825,154.16740417,0.4453259408,12.852109909,58.753990173,1.6743987799,-0.062128708,1112.6500244,438472.15625,6814183.0,-1086.509766,27.433425903,30000.0,1.0
33_9-17,12.250000954,1.1107054949,0.9911025763,153.5940094,0.4658974707,12.784816742,57.490089417,1.6931778193,-0.069697842,1112.802002,438472.15625,6814183.0,-1086.661743,27.242521286,30000.0,1.0
33_9-17,12.229384422,1.1378931999,0.9981928468,153.97454834,0.4800000191,12.78880024,53.427837372,1.7156820297,-0.073584504,1112.9539795,438472.15625,6814183.0,-1086.813721,26.861358643,30000.0,1.0
33_9-17,12.223229408,1.1690403223,1.0086427927,155.39674377,0.4852460623,13.979162216,51.217704773,1.7295690775,-0.076327667,1113.105957,438472.15625,6814183.0,-1086.965698,26.493848801,30000.0,1.0
33_9-17,12.328197479,1.1885198355,1.0215554237,156.40438843,0.4743409753,16.65640831,52.665287018,1.7347917557,-0.077420801,1113.2579346,438472.15625,6814183.0,-1087.117676,26.048770905,30000.0,1.0
33_9-17,12.395838737,1.1889557838,1.0397895575,156.55197144,0.4703942537,17.006877899,56.3814888,1.7375708818,-0.072963782,1113.4100342,438472.15625,6814183.0,-1087.269653,25.685035706,30000.0,1.0
33_9-17,12.360782623,1.1766484976,1.0645635128,155.97953796,0.4748296142,14.156667709,57.707035065,1.7387830019,-0.065408908,1113.5620117,438472.15625,6814183.0,-1087.421631,25.431110382,30000.0,1.0
33_9-17,12.295549393,1.1635146141,1.0720931292,155.19422913,0.4597120583,11.543637276,56.892753601,1.7405118942,-0.060857423,1113.7139893,438472.15625,6814183.0,-1087.573608,25.185699463,30000.0,1.0
33_9-17,12.253991127,1.1550240517,1.0389618874,154.48826599,0.4448826909,11.008420944,55.126190186,1.7364592552,-0.057725694,1113.8659668,438472.15625,6814183.0,-1087.725586,25.700696945,30000.0,1.0
33_9-17,12.241915703,1.1496804953,1.0005383492,153.28729248,0.4399999976,12.608248711,55.036373138,1.7242873907,-0.055434026,1114.0179443,438472.15625,6814183.0,-1087.877563,25.93182373,30000.0,1.0
33_9-17,12.206798553,1.1481573582,0.9887455106,152.49871826,0.4551926255,14.63550663,55.649829865,1.7172378302,-0.055563718,1114.1700439,438472.15625,6814183.0,-1088.029663,25.878210068,30000.0,1.0
33_9-17,12.183570862,1.1488456726,0.9913722277,153.0045166,0.4851130843,15.701210022,56.210990906,1.7197760344,-0.057122026,1114.3220215,438472.15625,6814183.0,-1088.181641,25.936086655,30000.0,1.0
33_9-17,12.203202248,1.1481519938,1.002518177,154.65232849,0.479955554,16.074476242,56.075546265,1.7249038219,-0.062467229,1114.473999,438472.15625,6814183.0,-1088.333496,25.499444962,30000.0,1.0
